Configuration,Quality,Feature 1,Feature 2,Feature 3,Feature 4
3,0,130,116,108.5,112
2,0,131,115,98.5,120
1,0,130,110,94.5,126
2,1,144,103,98.25,124
3,0,138,105,105.75,116
2,0,131,110,102.75,120
3,0,132,111,106,114
2,0,132,110,106.5,116
2,0,132,113,99.5,120
3,0,132,114,105.75,116
2,0,132,113,99.25,122
3,0,132,113,110.75,112
2,0,132,113,99.25,122
3,0,132,116,108,114
1,0,131,113,98,124
3,0,134,122,115,106
3,0,133,120,105.25,110
3,0,133,123,121.5,102
3,0,134,122,123,102
3,0,133,122,115,106
1,0,132,112,102.5,118
2,0,133,119,94,130
3,0,130,113,107.25,110
2,0,130,112,99.5,120
3,0,137,106,106.75,112
2,0,135,113,97,124
3,0,136,117,110,112
2,0,132,119,93.5,126
3,0,137,118,108,114
2,0,133,116,96,122
3,0,134,116,107.75,112
2,0,132,116,95.75,124
1,0,134,107,97.25,122
2,1,147,97,98,170
2,0,132,113,106,116
3,0,132,114,103.25,116
2,0,132,110,103.25,118
2,0,132,115,99.75,120
3,0,132,115,105.5,114
2,0,133,115,98,122
3,0,132,115,106.25,114
2,0,132,116,95.75,122
3,0,132,113,105.25,114
1,0,132,110,103.5,116
2,0,132,119,99.75,126
3,0,129,113,106.5,112
2,0,133,118,98.5,128
3,0,132,108,105.75,112
2,0,132,116,100.75,122
3,0,132,117,110.25,108
2,0,132,120,94.75,126
3,0,131,113,106,112
2,0,133,118,96,124
3,0,132,113,105.5,112
2,0,132,118,94.75,126
1,0,132,110,98,120
2,1,147,101,104.75,138
3,0,134,112,104.75,114
2,0,134,113,97.5,122
3,0,133,113,102.25,118
2,0,134,115,98.75,122
2,0,135,118,92,130
3,0,142,118,111.25,112
2,1,145,113,102.5,126
3,0,134,118,112,110
2,0,134,120,90,132
3,0,133,117,105.75,112
1,0,137,106,99.25,126
3,0,138,119,107.5,110
3,0,137,117,102,116
3,0,138,122,114.75,106
3,0,142,123,114,106
3,0,142,121,108.5,114
1,0,131,110,93.75,128
2,0,134,115,100.75,118
3,0,132,111,106.25,114
2,0,133,115,97,122
3,0,133,113,102.75,116
2,0,136,120,99.75,120
2,0,135,117,94.75,126
3,0,137,113,102.75,116
2,1,146,108,103.75,126
3,0,135,111,106.5,116
2,0,133,117,93.25,128
3,0,135,115,105,114
1,0,132,112,101.75,118
2,0,132,118,99.25,126
3,0,131,115,106.75,112
2,0,133,116,98.25,124
3,0,132,115,105.25,114
2,0,131,115,99.25,120
3,0,133,116,107.5,112
2,0,133,120,93.75,126
3,0,132,115,104.75,114
2,0,133,120,96.5,124
3,0,132,118,109,108
2,0,133,117,92.25,128
1,0,132,109,97.25,120
2,0,137,115,93.25,126
3,0,132,115,105,114
2,0,133,114,105.25,116
3,0,133,114,104,116
2,0,133,112,103.25,116
2,0,133,116,95.25,124
3,0,135,120,113.25,108
2,0,144,115,95,128
3,0,134,119,108.5,110
2,0,133,115,97.25,122
3,0,134,116,107,112
1,0,134,110,97,126
3,0,137,120,108,110
3,0,135,120,106.75,112
3,0,137,122,115.75,104
3,0,139,124,114.5,104
3,0,137,123,115.5,106
1,0,130,111,93.25,124
2,0,133,115,102,118
3,0,132,113,105.25,114
2,0,134,116,97,124
3,0,132,115,104.25,116
2,0,133,115,97.75,120
2,0,135,117,94.25,126
3,0,133,116,106.75,114
2,0,138,115,91.25,130
3,0,134,113,106,116
2,0,135,118,91.75,130
3,0,134,115,105.5,116
1,0,131,111,100.5,118
2,0,130,115,100.5,124
3,0,130,114,107,112
2,0,132,116,95.75,126
3,0,132,113,106.75,114
2,0,135,111,100,120
3,0,133,122,115,108
2,0,132,119,95.25,124
3,1,146,101,101,132
2,0,133,115,98.75,120
3,0,131,117,106.25,114
2,0,132,115,98,122
1,0,130,110,96,122
2,0,132,116,98,122
3,0,131,115,104.25,114
2,0,131,113,106,114
3,0,131,116,103.25,116
2,0,132,112,103,118
2,0,132,118,94.25,126
3,0,133,118,113.25,108
2,0,134,112,99.75,120
3,0,133,118,109.5,110
2,0,132,115,98.75,122
3,0,133,116,107.25,112
1,0,131,113,101,120
2,0,131,118,101.5,124
3,0,130,114,106.25,112
2,0,133,116,99.5,128
3,0,148,98,105.25,136
2,0,136,114,94.5,126
3,0,132,118,107,110
2,0,131,118,95,122
3,0,133,113,103.5,118
2,0,133,115,99,120
3,0,132,112,106.75,112
2,0,132,116,94.75,124
1,0,130,111,94.5,128
2,0,132,113,106.5,114
3,0,131,113,107,112
2,0,132,114,103,114
3,0,131,116,101.75,118
2,0,132,112,106,114
2,0,132,118,93.5,124
3,0,132,116,110,108
2,0,133,117,94.75,122
3,0,134,118,110.75,110
2,0,133,116,96,124
3,0,133,114,106.75,112
1,0,132,109,97.5,124
3,0,143,116,107,114
3,0,144,117,99.25,120
3,0,137,122,116.5,106
3,0,145,123,113.75,108
3,0,145,118,106.25,116
1,0,130,111,96.25,124
2,0,131,117,105.5,114
3,0,131,116,106.5,112
2,0,132,116,96.5,124
3,0,132,116,105,114
2,0,132,114,102.75,118
2,0,133,115,96.25,122
3,0,134,117,110.5,110
2,0,134,116,95.75,126
3,0,134,112,104,116
2,0,133,116,95,124
3,0,133,115,106.75,114
1,0,133,115,106.75,114
3,0,145,120,112,110
3,0,145,116,107,114
3,0,145,121,114,108
3,0,148,120,116,120
3,0,145,120,112.25,116
1,0,132,112,97.75,122
2,0,133,118,99,126
3,0,130,113,107.25,112
2,0,133,114,98.75,122
3,0,134,112,106.5,114
2,0,135,116,97,126
3,0,135,121,110.75,108
2,0,135,117,95.25,126
3,0,135,115,106,114
2,0,139,118,90.75,128
3,0,133,118,109.5,110
2,0,133,118,97.25,122
1,0,131,111,93.75,126
2,0,135,118,96.75,122
3,0,132,112,106.75,112
2,0,133,116,100.25,120
3,0,132,114,104.5,116
2,0,132,113,103.75,116
2,0,133,117,97.25,126
3,0,133,117,107,112
2,0,133,115,100,120
3,0,132,115,107.75,112
2,0,133,115,98.25,122
3,0,134,113,107.25,114
1,0,133,110,102,116
2,0,129,116,102.75,122
3,0,128,115,110.75,108
2,0,131,112,99.75,118
3,0,136,109,108.5,112
2,0,132,113,96,122
3,0,128,114,117.75,104
2,0,130,115,103.75,116
3,0,132,113,113.75,110
2,0,129,116,103.5,118
3,0,128,111,115.25,106
2,0,129,112,102.25,120
1,0,127,106,99,118
2,0,135,110,103,116
3,0,137,109,106,112
2,0,131,113,100.5,118
3,0,130,116,103.5,114
2,0,129,110,107,112
2,0,130,116,97.25,122
3,0,132,117,116.75,104
2,0,130,114,99.5,118
3,0,130,115,111.75,108
2,0,130,115,98.5,122
3,0,130,114,114,108
1,0,127,110,101.25,122
3,0,131,116,112.75,106
3,0,130,116,107,110
3,0,132,116,121.25,98
3,0,132,119,121,100
3,0,131,118,118.25,100
1,0,127,109,94,124
2,1,145,96,108.75,156
3,0,130,111,108.25,112
2,0,130,111,102.75,116
3,0,128,113,106.5,112
2,0,128,111,105.75,112
2,0,131,117,98.25,122
3,0,131,113,111.5,110
2,0,131,113,100.25,120
3,0,130,111,110.5,112
2,0,130,115,95.75,124
3,0,130,115,109.75,112
1,0,130,110,103.25,114
2,0,129,116,103.5,120
3,0,127,112,110,108
2,0,130,117,101.75,120
3,0,127,113,105.75,112
2,0,129,114,99.75,118
3,0,131,115,113.75,108
2,0,133,118,101,120
3,0,136,110,105.5,114
2,1,143,103,103.25,120
3,0,136,107,107.75,112
2,0,135,113,98.25,122
1,0,128,108,94.25,124
2,0,130,111,105.5,112
3,0,130,110,109.25,110
2,0,132,110,109,112
3,0,133,108,108,112
2,0,133,110,106,114
2,0,130,114,97.25,120
3,0,132,115,112,110
2,0,141,110,99,122
3,0,136,110,107.5,114
2,0,140,113,94.25,126
3,0,137,113,107.25,114
1,0,128,111,101,116
2,0,131,118,100,122
3,0,130,113,109.5,110
2,0,132,115,99.75,118
3,0,130,114,106.25,114
2,0,132,111,100.75,118
3,0,128,115,112.75,108
2,0,129,114,97,122
3,0,128,110,113.25,110
2,0,128,112,100.5,120
3,0,128,112,111.25,108
2,0,129,110,100.5,120
1,0,128,108,99.75,120
2,0,133,114,103.75,114
3,0,131,113,111.25,108
2,0,130,112,104.75,112
3,0,131,115,104.25,116
2,0,132,111,104.25,114
2,0,131,115,101.25,118
3,0,131,116,112,108
2,0,132,113,98,120
3,0,132,111,108.75,110
2,0,132,114,100.5,118
3,0,132,115,112,108
1,0,126,113,95.75,122
3,0,132,116,116,104
3,0,131,115,115.5,104
3,0,132,116,121,100
3,0,132,119,118,102
3,0,132,119,118.5,104
1,0,129,108,101,116
2,0,128,114,103,118
3,0,127,111,110.5,108
2,0,128,114,99,124
3,0,128,113,105.25,112
2,0,129,113,102,118
3,0,127,113,113.75,108
2,0,128,111,97.5,120
3,0,127,111,117.5,106
2,0,126,109,101,118
3,0,127,110,114.75,108
2,0,129,108,100.25,120
1,0,128,108,100.75,120
2,0,136,112,102.5,116
3,0,130,110,109.5,112
2,0,133,111,105.75,114
3,0,132,110,106.5,114
2,0,132,113,101.75,118
2,0,131,114,100.5,118
3,0,132,113,110.25,112
2,0,131,113,98.5,120
3,0,130,111,108.25,112
2,0,130,114,98.25,120
3,0,132,113,107.5,114
1,0,127,109,99.75,118
2,0,127,115,103.75,120
3,0,129,113,109.25,110
2,0,130,115,100,124
3,0,130,112,108.75,112
2,0,130,116,102,120
3,0,131,117,119.25,106
2,0,130,116,99.75,120
3,0,131,116,114.75,106
2,0,132,116,99,120
3,0,131,114,111.25,110
2,0,131,115,101.25,120
1,0,128,107,99.5,120
2,0,142,110,99,122
3,0,134,111,107.5,112
2,0,135,111,106.5,114
3,0,133,113,109,112
2,0,138,111,103.5,116
2,0,131,118,95.25,124
3,0,132,118,120.25,104
2,0,130,116,96.25,120
3,0,132,118,115.25,106
2,0,131,117,100.5,116
3,0,133,116,113.25,110
1,0,129,110,96.5,124
3,0,132,116,114,104
3,0,131,116,109,108
3,0,133,117,119,100
3,0,134,116,115.5,104
3,0,134,120,120.25,102
1,0,128,110,98.75,122
2,0,136,112,106.25,112
3,0,132,111,108.5,112
2,0,133,115,100.5,120
3,0,133,115,105.25,114
2,0,135,113,99.25,118
2,0,133,118,97.75,122
3,0,132,115,108.5,110
2,0,132,115,96,122
3,0,132,116,113,108
2,0,132,118,97.25,124
3,0,131,112,108,112
1,0,129,113,96,122
3,0,133,118,114.75,104
3,0,132,120,119.25,100
3,0,132,118,118.25,100
3,0,133,119,117.75,100
3,0,133,120,119.25,102
1,0,130,108,100.75,120
2,0,130,116,100.25,122
3,0,130,111,108.5,110
2,0,130,115,101.5,122
3,0,130,112,112,110
2,0,130,113,98.25,120
3,0,134,118,115.75,104
2,0,130,118,98.5,122
3,0,132,117,113.25,106
2,0,131,113,102,116
3,0,130,117,114.75,106
2,0,131,112,99.25,120
1,0,129,110,96.75,122
2,0,131,112,103.75,116
3,0,130,108,107,112
2,0,130,112,106,114
3,0,131,113,106,114
2,0,133,112,104.25,114
2,0,131,114,101.25,118
3,0,132,112,108.75,114
2,0,131,113,100,118
3,0,133,113,110.75,110
2,0,132,113,100.5,118
3,0,133,115,110.25,110
1,0,132,111,101.5,118
2,0,130,117,102.5,124
3,0,130,115,108.5,112
2,0,130,116,100.75,118
3,0,132,111,106.25,114
2,0,135,114,95,122
3,0,131,116,113.75,106
2,0,132,118,100.75,120
3,0,132,116,111,108
2,0,131,114,104,112
3,0,130,116,110.5,112
2,0,131,115,99.5,122
1,0,130,108,98,122
2,0,132,115,105,118
3,0,132,112,108.25,112
2,0,133,113,108.75,114
3,0,132,114,107,114
2,0,132,112,103,116
2,0,132,117,97.25,120
3,0,133,114,108.5,112
2,0,133,116,99.25,120
3,0,133,115,113.5,110
2,0,132,115,98.25,122
3,0,133,116,107.25,114
1,0,132,115,96,126
3,0,133,117,115,104
3,0,134,120,117.75,104
3,0,134,118,118.5,102
3,0,135,120,116.75,104
3,0,133,118,118.5,102
1,0,129,108,99.25,120
2,0,131,118,97,126
3,0,129,115,107.75,112
2,0,129,114,98.75,122
3,0,131,114,105.75,114
2,0,130,113,98.25,120
3,0,130,119,114.25,106
2,0,130,118,99.75,118
3,0,130,116,107,114
2,0,130,113,102.25,116
3,0,130,114,108,110
2,0,130,112,101,120
1,0,128,108,98,120
2,0,133,114,100.25,118
3,0,131,113,107,112
2,0,132,113,104.25,116
3,0,132,115,103.5,116
2,0,133,111,104.75,116
2,0,132,113,100.25,120
3,0,132,111,109,110
2,0,132,113,100.75,120
3,0,132,114,112.75,110
2,0,132,113,101,118
3,0,133,115,110.25,112
1,0,129,108,101,120
2,0,130,115,104.5,120
3,0,130,112,109,112
2,0,130,115,103,122
3,0,131,112,106.5,116
2,0,130,113,100.25,118
3,0,130,116,107.75,110
2,0,131,119,100.5,122
3,0,132,113,109.25,110
2,0,132,113,105.5,114
3,0,130,113,109,110
2,0,131,115,96,126
1,0,128,108,97.25,122
2,0,132,116,102,118
3,0,130,112,107.25,112
2,0,130,112,104.25,114
3,0,131,113,104.75,114
2,0,131,110,102.75,116
2,0,133,118,98,122
3,0,133,116,118.25,106
2,0,132,114,99.75,120
3,0,132,115,114.5,108
2,0,132,115,98,122
3,0,133,113,107.75,114
1,0,128,115,93.75,126
3,0,133,120,119.25,100
3,0,132,117,111.25,106
3,0,133,120,119.5,102
3,0,135,119,120.5,102
3,0,136,120,119.25,106
1,0,130,109,99.5,118
2,0,130,116,100.25,124
3,0,130,111,109,112
2,0,130,116,96.75,124
3,0,131,110,108.75,112
2,0,132,112,99,120
3,0,135,116,116.25,108
2,0,130,115,100.25,120
3,0,132,115,111.25,110
2,0,133,118,98.25,122
3,0,131,114,110,112
2,0,132,113,101.5,118
1,0,128,108,98,122
2,0,133,116,98,122
3,0,130,111,108.25,112
2,0,132,112,103.75,116
3,0,131,116,101.5,118
2,0,133,111,102.75,118
2,0,132,113,101.25,118
3,0,132,113,107,114
2,0,132,112,100.75,118
3,0,133,113,108,114
2,0,132,115,101,118
3,0,132,115,109.25,112
1,0,132,110,100.75,118
2,0,132,118,95,126
3,0,131,113,105,112
2,0,132,116,99,124
3,0,132,110,103.25,116
2,0,133,117,96.5,124
3,0,133,118,116.5,106
2,0,132,120,99,124
3,0,133,117,114.75,108
2,0,133,117,102.25,122
3,0,133,113,109.75,110
2,0,135,116,97.5,124
1,0,130,110,96.75,122
2,0,135,118,98,122
3,0,132,114,106.5,112
2,0,132,115,105,116
3,0,132,114,107.5,114
2,0,133,112,105,116
2,0,134,120,99,124
3,0,135,120,116.75,106
2,0,134,118,100.25,122
3,0,135,115,113.75,110
2,0,134,120,99.25,120
3,0,132,115,111,114
1,0,130,114,94.25,128
3,0,133,122,116.75,104
3,0,132,120,104.75,112
3,0,135,119,118,102
3,0,135,121,117.25,104
3,0,136,122,115.5,104
1,0,130,113,93.75,126
2,0,132,117,102.75,114
3,0,132,117,106.75,112
2,0,132,115,102.75,116
3,0,131,113,107.25,112
2,0,133,115,101.25,118
2,0,132,116,98.5,118
3,0,133,115,110.25,110
2,0,132,116,96.25,122
3,0,132,117,108.75,112
2,0,133,119,96.25,124
3,0,133,116,109,110
1,0,130,108,104.5,116
2,0,132,116,101,122
3,0,132,115,106,112
2,0,133,116,99.25,124
3,0,132,113,105.5,116
2,0,132,116,98.5,124
3,0,134,120,114.75,108
2,0,132,116,102.75,116
3,0,134,115,109.75,110
2,0,134,118,98.75,120
3,0,134,118,108.25,112
2,0,135,116,99,126
1,0,134,110,99,120
2,0,140,114,100.25,118
3,0,132,115,106,114
2,0,134,116,101,120
3,0,133,114,108.5,114
2,0,134,113,104.25,116
2,0,134,120,97.5,124
3,0,135,120,120,104
2,0,134,117,98.25,122
3,0,135,116,115.5,106
2,0,133,118,99.5,120
3,0,133,114,106.5,114
1,0,130,110,99.25,120
3,0,135,121,120,102
3,0,133,119,109.25,108
3,0,135,118,116.5,106
3,0,136,121,120.75,102
3,0,136,122,118.5,104
1,0,132,109,100.25,120
2,0,133,115,101,118
3,0,132,112,107.5,112
2,0,135,115,99.25,120
3,0,132,115,106.75,114
2,0,135,115,100.75,118
2,0,135,120,97.5,124
3,0,133,115,112,110
2,0,134,117,98,122
3,0,133,115,103.75,116
2,0,134,119,95.5,124
3,0,133,116,110.75,108
1,0,133,110,101.75,116
2,0,131,116,92.5,126
3,0,132,111,107.75,114
2,0,132,116,98,124
3,0,132,116,105,116
2,0,132,116,99.25,124
3,0,132,115,113.5,108
2,0,132,118,97.5,120
3,0,131,111,109.5,112
2,0,134,116,96.75,120
3,0,131,113,108.75,112
2,0,133,116,100,120
1,0,132,110,95,124
2,0,134,116,98.25,120
3,0,131,111,107.25,112
2,0,133,115,100,120
3,0,132,113,106,114
2,0,131,113,103,116
2,0,132,120,97.25,124
3,0,132,113,109,112
2,0,134,116,96.25,122
3,0,134,116,109.25,112
2,0,132,116,100,120
3,0,133,118,113.5,108
1,0,130,112,98.5,124
3,0,135,116,110.5,108
3,0,134,118,108.5,108
3,0,135,119,120.25,102
3,0,136,118,116.5,104
3,0,136,120,118.25,104
1,0,131,108,99.25,122
2,0,134,115,102,116
3,0,131,112,106.25,112
2,0,132,112,103.5,116
3,0,132,111,105.5,114
2,0,132,115,96.75,122
2,0,136,118,97.5,122
3,0,135,118,114.5,108
2,0,133,115,97.5,122
3,0,133,111,111,112
2,0,133,118,93.75,126
3,0,132,114,108,112
1,0,130,112,94.75,124
2,0,132,118,97.75,126
3,0,130,115,106.5,110
2,0,131,117,99,124
3,0,130,115,106.5,114
2,0,130,115,99.75,118
3,0,132,118,113.25,108
2,0,132,118,100.25,120
3,0,130,112,107.25,112
2,0,130,116,100,118
3,0,130,111,105.25,114
2,0,130,114,98.5,122
1,0,131,108,97.5,120
2,0,142,111,92.75,130
3,0,133,111,107.25,114
2,0,133,113,99.25,118
3,0,132,114,106.5,114
2,0,135,116,96.75,122
2,0,133,116,98,122
3,0,134,117,115,108
2,0,133,113,101,118
3,0,133,116,113,110
2,0,132,118,96.25,122
3,0,133,114,109,112
1,0,130,112,98.75,124
3,0,133,121,119.75,102
3,0,132,118,107.25,110
3,0,133,118,117.5,100
3,0,133,120,115.25,102
3,0,133,119,116.75,106
1,0,130,108,97.5,124
2,0,142,110,100.25,118
3,0,131,113,106.75,112
2,0,132,112,104.5,114
3,0,133,113,105.75,114
2,0,135,113,103,118
2,0,132,115,98.5,120
3,0,133,115,111,110
2,0,137,108,98.25,122
3,0,132,115,102.75,118
2,0,132,116,94.5,126
3,0,132,115,110,112
1,0,130,116,91.5,130
3,0,134,118,115,104
3,0,133,117,112.75,106
3,0,133,120,120.75,102
3,0,134,119,123.25,102
3,0,133,122,115.5,104
1,0,130,109,105.5,116
2,0,132,117,96.25,124
3,0,130,112,107.75,112
2,0,132,114,96.75,120
3,0,132,113,106.5,112
2,0,132,116,96.75,124
3,0,135,119,116,110
2,0,132,116,102.25,116
3,0,133,118,111,110
2,0,133,116,99.75,120
3,0,132,117,108.5,112
2,0,132,115,102.75,116
1,0,130,108,97,122
2,0,144,115,94.5,130
3,0,136,110,108.25,116
2,0,131,112,107,114
3,0,132,114,107.5,114
2,0,132,113,107.5,114
2,0,134,120,100.5,124
3,0,133,119,112.75,108
2,0,133,116,97.75,122
3,0,133,114,110.25,112
2,0,133,115,97.75,122
3,0,134,116,109.75,114
1,0,133,113,96.5,124
3,0,137,120,114.5,104
3,0,135,118,112,106
3,0,134,120,116.25,104
3,0,136,120,110,108
3,0,135,123,114.75,106
1,0,132,110,99.25,120
2,0,132,116,97,124
3,0,132,112,108.25,112
2,0,135,118,95.75,126
3,0,134,112,107.25,116
2,0,133,115,96.25,122
3,0,134,119,111.5,110
2,0,134,120,99,122
3,0,134,118,107.25,114
2,0,135,118,98.5,120
3,0,135,118,116,108
2,0,133,119,96.75,126
1,0,132,110,100,122
2,0,144,110,100.25,124
3,0,135,111,108,112
2,0,134,113,103.75,116
3,0,134,115,106.5,114
2,0,135,115,102,116
2,0,135,118,94.5,126
3,0,135,111,106,116
2,0,140,110,95.25,126
3,0,133,114,106,116
2,0,134,116,98.5,122
3,0,135,115,106.75,118
1,0,132,110,100.25,122
2,0,132,117,100.5,122
3,0,132,113,107,110
2,0,133,118,97.75,124
3,0,133,117,105.5,114
2,0,132,116,96.5,120
3,0,133,120,118.5,106
2,0,134,120,98.25,122
3,0,133,115,108.25,112
2,0,133,117,99.75,118
3,0,132,113,109,110
2,0,133,117,96.25,122
1,0,132,110,95.5,124
2,0,138,116,102.5,116
3,0,134,109,112.25,110
2,0,135,115,102,116
3,0,135,117,103.25,116
2,0,137,113,103.5,116
2,0,137,115,100,120
3,0,137,116,110.25,112
2,0,135,114,97.5,122
3,0,136,114,108,114
2,0,135,115,98.75,122
3,0,137,117,113,110
1,0,130,113,97.75,122
3,0,135,118,111.75,106
3,0,134,118,110.25,108
3,0,134,119,117.25,104
3,0,135,122,117.5,106
3,0,134,122,117,106
1,0,132,111,99.75,118
2,0,132,118,97,124
3,0,131,113,109,112
2,0,133,116,96.25,128
3,0,135,112,105.5,114
2,0,134,114,98.25,120
3,0,131,115,106,114
2,0,132,119,97.5,124
3,0,132,116,107.25,114
2,0,132,116,99.75,118
3,0,130,114,104,114
2,0,131,115,99,120
1,0,131,109,94.25,126
2,0,143,113,99.75,120
3,0,135,111,108,112
2,0,134,114,99.75,120
3,0,136,115,105.5,114
2,0,136,112,104.75,118
2,0,133,116,98,120
3,0,133,117,109.25,112
2,0,133,115,97.5,122
3,0,134,113,104.5,118
2,0,134,117,96,124
3,0,133,116,107,114
1,0,131,111,99,122
2,0,136,118,95,128
3,0,132,115,107.25,112
2,0,132,116,99.75,124
3,0,132,111,107.75,114
2,0,135,114,96,122
3,0,132,120,116,108
2,0,132,120,100,120
3,0,132,113,110,114
2,0,132,116,100.25,118
3,0,133,117,112,110
2,0,132,116,99.75,122
1,0,130,110,97.5,120
2,0,139,116,98,120
3,0,132,115,108,112
2,0,134,116,101.25,116
3,0,133,116,104.25,114
2,0,135,117,98.25,120
2,0,133,120,101.5,124
3,0,135,116,111.5,112
2,0,133,116,99,118
3,0,135,117,116.5,106
2,0,134,120,98.5,120
3,0,136,114,109.25,114
1,0,132,112,101.25,118
3,0,134,122,122,104
3,0,134,120,108.25,108
3,0,135,120,113.75,104
3,0,136,122,118.5,104
3,0,137,125,117,106
1,0,131,109,99,120
2,0,135,116,102.75,116
3,0,133,111,109,110
2,0,133,114,100.5,118
3,0,133,115,103.5,116
2,0,135,115,102.25,118
2,0,135,119,97.5,120
3,0,135,113,107.75,114
2,0,134,118,97,124
3,0,135,110,109.75,114
2,0,135,119,94.25,126
3,0,133,116,107.25,114
1,0,127,108,108,112
2,0,128,113,99,124
3,0,130,109,108.5,114
2,0,128,113,102,122
3,0,127,111,106.75,114
2,0,129,116,100,122
3,0,128,111,109,116
3,0,128,114,107.75,112
2,0,132,111,102,116
2,0,132,109,102.5,118
3,0,129,111,108.25,116
2,0,130,114,98,122
3,0,130,113,109.5,114
2,0,128,111,100.25,120
3,0,130,110,111.25,110
1,0,129,113,93.75,126
3,0,132,116,111,108
3,0,132,116,109,108
3,0,131,118,119.25,104
3,0,132,119,120.75,102
3,0,133,121,119.5,104
1,0,129,106,103,116
2,0,129,115,97.75,126
3,0,128,111,108.5,114
2,0,127,110,98,120
3,0,131,108,106.5,114
2,0,130,112,98.5,120
3,0,128,115,113.25,110
2,0,129,116,99.5,122
3,0,129,114,120,106
2,0,129,113,101.75,116
3,0,128,111,106.75,114
2,0,129,114,97.75,122
1,0,127,106,100.25,122
2,0,130,111,101.5,116
3,0,128,110,104.5,114
2,0,129,111,102.75,118
3,0,128,111,105.25,114
2,0,130,111,102.75,116
2,0,130,114,100.25,122
3,0,130,114,112,112
2,0,130,112,99.5,120
3,0,131,111,107.75,116
2,0,129,112,99.5,120
3,0,130,114,107.75,116
1,0,127,109,102.75,118
2,0,128,116,103.5,122
3,0,128,112,107.75,112
2,0,128,115,101.25,124
3,0,127,113,107.25,112
2,0,127,113,100.25,120
3,0,128,116,110.5,108
2,0,128,116,104.5,116
3,0,128,114,109.5,114
2,0,128,113,105.75,114
3,0,127,114,108.25,112
2,0,128,113,100.25,118
1,0,127,106,102.25,120
2,0,140,114,93.75,134
3,0,139,108,104,116
2,0,132,112,101,118
3,0,132,113,104.25,116
2,0,135,109,104.25,114
2,0,133,113,97.25,122
3,0,130,116,114,110
2,0,132,115,97,120
3,0,130,112,110,114
2,0,129,113,97.25,122
3,0,130,110,111,112
1,0,129,108,98.75,126
3,0,130,117,120.75,102
3,0,130,115,112.5,106
3,0,131,117,116.5,102
3,0,130,116,118,104
3,0,133,119,117,104
1,0,129,107,100.25,122
2,0,128,112,102,120
3,0,127,110,109.75,112
2,0,130,114,96.25,126
3,0,129,107,106.75,112
2,0,128,111,99.5,118
3,0,130,114,114,108
2,0,129,116,100.75,120
3,0,129,113,110.75,108
2,0,130,115,102.75,120
3,0,128,112,109,112
2,0,130,113,100.5,118
1,0,127,106,96.25,124
2,0,132,112,101,118
3,0,130,111,107.25,112
2,0,130,109,104.75,116
3,0,131,110,105,116
2,0,128,110,106.75,112
2,0,132,115,99.75,122
3,0,132,115,114,110
2,0,132,111,98.25,120
3,0,132,114,112.25,110
2,0,132,114,96.5,124
3,0,132,113,107,116
1,0,129,108,102,118
2,0,130,116,99.5,124
3,0,129,113,106.25,112
2,0,129,113,99.5,122
3,0,130,115,108.75,112
2,0,130,113,97.5,120
3,0,131,116,111.25,110
2,0,130,115,99.25,118
3,0,130,116,112.5,110
2,0,131,116,103.25,118
3,0,131,111,107.75,116
2,0,130,114,101.75,122
1,0,129,108,97.75,120
2,0,133,113,102.75,116
3,0,130,111,107.25,114
2,0,131,110,106.25,114
3,0,130,115,106.5,114
2,0,130,112,101.75,116
2,0,131,116,98,120
3,0,132,118,114.75,108
2,0,132,115,97,122
3,0,131,113,105.75,118
2,0,131,114,97.5,120
3,0,132,113,110.25,114
1,0,128,113,95.25,126
3,0,132,115,113.5,104
3,0,134,116,111.75,108
3,0,131,118,118.75,100
3,0,132,118,118.5,102
3,0,132,120,119,104
1,0,129,108,102.75,116
2,0,129,115,102,122
3,0,128,113,108.75,110
2,0,128,114,99,122
3,0,128,111,107.25,114
2,0,129,113,99.5,120
3,0,132,117,114.5,108
2,0,128,115,97.5,120
3,0,130,113,110,110
2,0,132,115,99,122
3,0,130,113,110.75,108
2,0,130,115,99.25,120
1,0,139,99,102.25,120
2,0,133,121,120.5,104
3,0,133,119,117.25,104
3,0,131,110,107.5,116
2,0,129,113,97.5,120
3,0,132,118,113.5,108
2,0,132,120,100.5,124
3,0,130,116,111.75,110
2,0,132,119,102,120
3,0,130,113,110.75,110
2,0,132,118,101,122
1,0,128,109,97.25,122
2,0,143,112,96.5,126
3,0,131,110,108,112
2,0,130,113,101.75,116
3,0,130,113,107.75,116
2,0,131,112,100.5,116
2,0,133,116,99.75,122
3,0,132,115,111.75,110
2,0,131,113,99,120
3,0,132,112,107,116
2,0,130,114,98.5,122
3,0,134,115,114,112
1,0,130,111,97,122
2,0,131,118,97.5,128
3,0,128,114,107.75,112
2,0,131,117,99.25,124
3,0,132,113,103,116
2,0,129,115,98.75,124
3,0,132,118,113.75,108
2,0,131,118,101,120
3,0,132,116,111.75,108
2,0,132,117,102,122
3,0,130,115,109.25,112
2,0,132,116,99,124
1,1,142,101,108.75,118
2,1,145,108,95.5,136
3,1,145,100,104.25,132
2,0,144,110,97.75,124
3,0,143,104,107,116
2,0,140,114,97.25,124
2,0,133,117,96,128
3,0,132,110,109.75,112
2,1,142,119,91.25,130
3,0,133,116,112,112
2,0,132,116,95.5,124
3,0,133,112,105.75,116
1,0,129,113,94.25,128
3,0,132,115,109.5,108
3,0,132,119,107.75,108
